"","ID_Catador","CODIGO_MUESTRA","Global atributte","Descriptor"
"1489","No4","258242","Sabor","Limoncillo"
"1490","No4","258242","Sabor","Amargo"
"1491","No4","258242","Sabor residual","Medio"
"1492","No4","258242","Sabor residual","Chocolate amargo"
"1493","No4","258242","Acidez","Media"
"1494","No4","258242","Acidez","limoncillo"
"1495","No4","258242","Acidez","Naranja"
"1496","No4","258242","Acidez","Lima"
"1497","No4","258242","Cuerpo","Cremoso"
"1498","No4","258242","Cuerpo","Suave"
"1499","No4","258242","Dulzor","Naranja"
"1500","No4","258242","Dulzor","Caña"
"1501","No4","258242","Sabor","Balanceado"
"1502","No4","258242","Acidez","Jugosa"
"1503","No1","148007","Fragancia","madera"
"1504","No1","148007","Fragancia","Reposo"
"1505","No1","148007","Fragancia","Caña"
"1506","No1","148007","Aroma","Herbal"
"1507","No1","148007","Aroma","Pungente"
"1508","No1","148007","Aroma","Madera"
"1509","No1","148007","Aroma","Frutos rojos"
"1510","No1","148007","Sabor","Viejo"
"1511","No1","148007","Sabor","Dulce"
"1512","No1","148007","Sabor residual","Corto"
"1513","No1","148007","Sabor residual","Sucio"
"1514","No1","148007","Sabor residual","Viejo"
"1515","No1","148007","Acidez","Seca"
"1516","No1","148007","Cuerpo","Ligero"
"1517","No1","148007","Cuerpo","suave"
"1518","No1","148007","Dulzor","Caña"
"1519","No1","148007","Dulzor","Caramelo"
"1520","No1","148007","Sabor","Reposado"
"1521","No1","148007","Sabor","aspero"
"1522","No1","148007","Sabor","cereza"
"1523","No1","148007","Sabor","Citrico"
"1524","No2","148007","Fragancia","Durazno"
"1525","No2","148007","Fragancia","Caramelo"
"1526","No2","148007","Fragancia","Piña"
"1527","No2","148007","Aroma","Caramelo"
"1528","No2","148007","Aroma","Chocolate"
"1529","No2","148007","Aroma","Caña"
"1530","No2","148007","Aroma","Saco"
"1531","No2","148007","Aroma","Reposo"
"1532","No2","148007","Aroma","Madera"
"1533","No2","148007","Sabor","Saco fique"
"1534","No2","148007","Sabor","Reposado"
"1535","No2","148007","Sabor","aguado"
"1536","No2","148007","Sabor residual","Corto"
"1537","No2","148007","Sabor residual","Chocolate"
"1538","No2","148007","Acidez","seca"
"1539","No2","148007","Acidez","reposo"
"1540","No2","148007","Cuerpo","Suave"
"1541","No2","148007","Cuerpo","Reposo"
"1542","No2","148007","Cuerpo","Ligero"
"1543","No2","148007","Dulzor","Saco"
"1544","No2","148007","Sabor","Reposo"
"1545","No2","148007","Sabor","madera"
"1546","No2","148007","Sabor","ligero"
"1547","No3","148007","Fragancia","Chocolate"
"1548","No3","148007","Aroma","Chocolate"
"1549","No3","148007","Aroma","madera"
"1550","No3","148007","Sabor","Amargo"
"1551","No3","148007","Sabor","Amargo"
"1552","No3","148007","Sabor residual","Corto"
"1553","No3","148007","Sabor residual","Aspero"
"1554","No3","148007","Acidez","seca"
"1555","No3","148007","Acidez","Aspera"
"1556","No3","148007","Cuerpo","rugoso"
"1557","No3","148007","Cuerpo","amargo"
"1558","No3","148007","Dulzor","caña"
"1559","No3","148007","Sabor","caña"
"1560","No3","148007","Cuerpo","aspero"
"1561","No3","148007","Sabor","Amargo"
"1562","No3","148007","Sabor","manchoso"
"1563","No3","148007","Cuerpo","arenoso"
"1564","No3","148007","Sabor","Reposo"
"1565","No4","148007","Fragancia","frutos rojos"
"1566","No4","148007","Fragancia","Cereza"
"1567","No4","148007","Fragancia","cacao"
"1568","No4","148007","Fragancia","madera"
"1569","No4","148007","Aroma","Caramelo"
"1570","No4","148007","Aroma","Fresa"
"1571","No4","148007","Aroma","madera"
"1572","No4","148007","Aroma","Reposo"
"1573","No4","148007","Sabor","Caramelo"
"1574","No4","148007","Sabor","Chocolate"
"1575","No4","148007","Sabor","Cacao"
"1576","No4","148007","Sabor","Pan"
"1577","No4","148007","Sabor","Saco"
"1578","No4","148007","Sabor","Chocolate"
"1579","No4","148007","Sabor","Amargo"
"1580","No4","148007","Sabor","Saco"
"1581","No4","148007","Sabor residual","Medio"
"1582","No4","148007","Sabor residual","Amargo"
"1583","No4","148007","Acidez","Media"
"1584","No4","148007","Acidez","Naranja"
"1585","No4","148007","Cuerpo","rugoso"
"1586","No4","148007","Cuerpo","arenoso"
"1587","No4","148007","Cuerpo","aspero"
"1588","No4","148007","Dulzor","Caramelo"
"1589","No4","148007","Dulzor","Panela"
"1590","No4","148007","Acidez","Jugosa"
"1591","No4","148007","Sabor","Aromático"
"1592","No4","148007","Sabor","Viejo"
"1593","No4","148007","Sabor","reposo"
"1594","No4","148007","Sabor","Saco"
"1595","No1","518207","Fragancia","Amarga"
"1596","No1","518207","Fragancia","Cereal"
"1597","No1","518207","Fragancia","Aspero"
"1598","No1","518207","Aroma","dulce"
"1599","No1","518207","Aroma","Amargo"
"1600","No1","518207","Sabor","Caramelo"
"1601","No1","518207","Sabor","Chocolate"
"1602","No1","518207","Sabor residual","Medio"
"1603","No1","518207","Sabor residual","Dulce"
"1604","No1","518207","Acidez","Media"
"1605","No1","518207","Acidez","Citrica"
"1606","No1","518207","Cuerpo","suave"
"1607","No1","518207","Cuerpo","Herbal"
"1608","No1","518207","Cuerpo","Rugoso"
"1609","No1","518207","Cuerpo","cereal"
"1610","No1","518207","Dulzor","Caramelo"
"1611","No1","518207","Dulzor","Dulce"
"1612","No1","518207","Sabor","Suave"
"1613","No1","518207","Sabor","Cítrico"
"1614","No2","518207","Fragancia","Maní"
"1615","No2","518207","Fragancia","Caramelo"
"1616","No2","518207","Fragancia","Chocolate"
"1617","No2","518207","Aroma","Chocolate"
"1618","No2","518207","Aroma","Caramelo"
"1619","No2","518207","Aroma","Caña"
"1620","No2","518207","Aroma","Afrutado"
"1621","No2","518207","Aroma","cereza"
"1622","No2","518207","Aroma","Caramelo"
"1623","No2","518207","Sabor","Citrico"
"1624","No2","518207","Sabor","Herbal"
"1625","No2","518207","Sabor","Biche"
"1626","No2","518207","Sabor","Jugoso"
"1627","No2","518207","Sabor","manchoso"
"1628","No2","518207","Sabor residual","Medio"
"1629","No2","518207","Sabor residual","Citrico"
"1630","No2","518207","Acidez","Media"
"1631","No2","518207","Acidez","Limon"
"1632","No2","518207","Cuerpo","Suave"
"1633","No2","518207","Cuerpo","Manchoso"
"1634","No2","518207","Dulzor","Caramelo"
"1635","No2","518207","Sabor","Citrico"
"1636","No2","518207","Sabor","Aromático"
"1637","No2","518207","Sabor","Chocolate"
"1638","No3","518207","Fragancia","Cereal"
"1639","No3","518207","Aroma","floral"
"1640","No3","518207","Aroma","Vegetal"
"1641","No3","518207","Aroma","Cacao"
"1642","No3","518207","Sabor","Mani"
"1643","No3","518207","Sabor","Amargo"
"1644","No3","518207","Sabor residual","Corto"
"1645","No3","518207","Sabor residual","seco"
"1646","No3","518207","Acidez","Seca"
"1647","No3","518207","Acidez","Seca"
"1648","No3","518207","Cuerpo","rugoso"
"1649","No3","518207","Cuerpo","Aspero"
"1650","No3","518207","Dulzor","Caramelo"
"1651","No3","518207","Sabor","Astringente"
"1652","No3","518207","Sabor","ligero"
"1653","No3","518207","Sabor","Amargo"
"1654","No4","518207","Fragancia","Cesped"
"1655","No4","518207","Fragancia","Vegetal"
"1656","No4","518207","Fragancia","Caramelo"
"1657","No4","518207","Fragancia","Pan"
"1658","No4","518207","Aroma","vainilla"
"1659","No4","518207","Aroma","Citrico"
"1660","No4","518207","Aroma","Caramelo"
"1661","No4","518207","Aroma","Pulpa"
"1662","No4","518207","Aroma","Malta"
"1663","No4","518207","Sabor","Madera"
"1664","No4","518207","Sabor","Leña"
"1665","No4","518207","Sabor","Humo"
"1666","No4","518207","Sabor","Caramelo"
"1667","No4","518207","Sabor","Miel"
"1668","No4","518207","Sabor","Amargo"
"1669","No4","518207","Sabor","Chocolate"
"1670","No4","518207","Sabor","Dulce"
"1671","No4","518207","Sabor","Miel"
"1672","No4","518207","Sabor residual","Medio"
"1673","No4","518207","Sabor residual","Chocolate amargo"
"1674","No4","518207","Acidez","Media"
"1675","No4","518207","Acidez","Naranja"
"1676","No4","518207","Cuerpo","suave"
"1677","No4","518207","Cuerpo","Cremoso"
"1678","No4","518207","Dulzor","Miel"
"1679","No4","518207","Dulzor","Caramelo"
"1680","No4","518207","Sabor","manchoso"
"1681","No4","518207","Sabor","Inmaduro"
"1682","No1","394100","Fragancia","Caramelo"
"1683","No1","394100","Fragancia","Chocolate"
"1684","No1","394100","Fragancia","Aromático"
"1685","No1","394100","Aroma","Aromatico"
"1686","No1","394100","Aroma","Cítrico"
"1687","No1","394100","Aroma","Herbal"
"1688","No1","394100","Aroma","Especias"
"1689","No1","394100","Sabor","Herbal"
"1690","No1","394100","Sabor","Biche"
"1691","No1","394100","Sabor","Aromático"
"1692","No1","394100","Sabor","Caramelo"
"1693","No1","394100","Sabor","Astringente"
"1694","No1","394100","Sabor residual","Medio"
"1695","No1","394100","Sabor residual","Caramelo"
"1696","No1","394100","Acidez","Media"
"1697","No1","394100","Acidez","Astringente"
"1698","No1","394100","Cuerpo","suave"
"1699","No1","394100","Cuerpo","Caramelo"
"1700","No1","394100","Dulzor","Caramelo"
"1701","No1","394100","Sabor","Caramelo"
"1702","No1","394100","Sabor","Caña"
"1703","No1","394100","Sabor","Chocolate"
"1704","No2","394100","Fragancia","Floral"
"1705","No2","394100","Fragancia","Aromático"
"1706","No2","394100","Aroma","Chocolate"
"1707","No2","394100","Aroma","Vino"
"1708","No2","394100","Sabor","Floral"
"1709","No2","394100","Sabor","Cítrico"
"1710","No2","394100","Sabor residual","Largo"
"1711","No2","394100","Sabor residual","Astringente"
"1712","No2","394100","Acidez","Dulce"
"1713","No2","394100","Acidez","Limon"
"1714","No2","394100","Cuerpo","rugoso"
"1715","No2","394100","Cuerpo","arenoso"
"1716","No2","394100","Dulzor","Vino"
"1717","No2","394100","Sabor","Limoncillo"
"1718","No2","394100","Sabor","Afrutado"
"1719","No2","394100","Cuerpo","arenoso"
"1720","No2","394100","Sabor","Cereal"
"1721","No3","394100","Fragancia","Caramelo"
"1722","No3","394100","Fragancia","Especias"
"1723","No3","394100","Fragancia","Pimienta"
"1724","No3","394100","Aroma","Aromatico"
"1725","No3","394100","Aroma","Caramelo"
"1726","No3","394100","Aroma","Miel"
"1727","No3","394100","Aroma","Cereal"
"1728","No3","394100","Aroma","Malta"
"1729","No3","394100","Sabor","Lima"
"1730","No3","394100","Sabor","Naranja"
"1731","No3","394100","Sabor","Limoncillo"
"1732","No3","394100","Sabor","Cereal"
"1733","No3","394100","Sabor","Herbal"
"1734","No3","394100","Sabor","Cítrico"
"1735","No3","394100","Sabor","Limoncillo"
"1736","No3","394100","Sabor","Amargo"
"1737","No3","394100","Sabor","Chocolate"
"1738","No3","394100","Sabor residual","Chocolate amargo"
"1739","No3","394100","Sabor residual","Herbal"
"1740","No3","394100","Acidez","Naranja"
"1741","No3","394100","Acidez","Media"
"1742","No3","394100","Cuerpo","Suave"
"1743","No3","394100","Cuerpo","Cremoso"
"1744","No3","394100","Dulzor","Miel"
"1745","No3","394100","Dulzor","Naranja"
"1746","No3","394100","Sabor","Manchoso"
"1747","No4","394100","Fragancia","Aromático"
"1748","No4","394100","Fragancia","Herbal"
"1749","No4","394100","Aroma","Pungente"
"1750","No4","394100","Aroma","Dulce"
"1751","No4","394100","Aroma","Herbal"
"1752","No4","394100","Sabor","Dulce"
"1753","No4","394100","Sabor","Aromático"
"1754","No4","394100","Sabor residual","Largo"
"1755","No4","394100","Sabor residual","Caramelo"
"1756","No4","394100","Acidez","Media"
"1757","No4","394100","Acidez","Citrica"
"1758","No4","394100","Cuerpo","suave"
"1759","No4","394100","Cuerpo","suave"
"1760","No4","394100","Cuerpo","rugoso"
"1761","No4","394100","Cuerpo","aromatico"
"1762","No4","394100","Dulzor","Caramelo"
"1763","No4","394100","Sabor","Dulce"
"1764","No4","394100","Sabor","Limon"
"1765","No4","394100","Sabor","Citrico"
"1766","No1","777172","Fragancia","Caramelo"
"1767","No1","777172","Fragancia","Caña"
"1768","No1","777172","Fragancia","Floral"
"1769","No1","777172","Aroma","Crema"
"1770","No1","777172","Aroma","vainilla"
"1771","No1","777172","Aroma","Banano"
"1772","No1","777172","Sabor","Cebolla"
"1773","No1","777172","Sabor","amargo"
"1774","No1","777172","Sabor residual","Corto"
"1775","No1","777172","Sabor residual","Pungente"
"1776","No1","777172","Sabor residual","Sucio"
"1777","No1","777172","Acidez","Seca"
"1778","No1","777172","Acidez","Pungente"
"1779","No1","777172","Acidez","Aspera"
"1780","No1","777172","Cuerpo","rugoso"
"1781","No1","777172","Cuerpo","Sucio"
"1782","No1","777172","Sabor","Cebolla"
"1783","No2","777172","Fragancia","Panela"
"1784","No2","777172","Fragancia","Miel"
"1785","No2","777172","Fragancia","Caña"
"1786","No2","777172","Fragancia","Limon"
"1787","No2","777172","Aroma","Miel"
"1788","No2","777172","Aroma","Limon"
"1789","No2","777172","Aroma","Panela"
"1790","No2","777172","Aroma","Dulce"
"1791","No2","777172","Aroma","Panela"
"1792","No2","777172","Aroma","Caramelo"
"1793","No2","777172","Aroma","floral"
"1794","No2","777172","Sabor","Aromático"
"1795","No2","777172","Sabor","Floral"
"1796","No2","777172","Sabor","Panela"
"1797","No2","777172","Sabor","Cereza"
"1798","No2","777172","Sabor","Dulce"
"1799","No2","777172","Sabor residual","Medio"
"1800","No2","777172","Sabor residual","Panela"
"1801","No2","777172","Acidez","Dulce"
"1802","No2","777172","Acidez","Naranja"
"1803","No2","777172","Cuerpo","Suave"
"1804","No2","777172","Cuerpo","Chocolate amargo"
"1805","No2","777172","Dulzor","Panela"
"1806","No2","777172","Sabor","Afrutado"
"1807","No2","777172","Sabor","Aromático"
"1808","No2","777172","Sabor","Jugoso"
"1809","No2","777172","Sabor","Panela"
"1810","No3","777172","Fragancia","Paja"
"1811","No3","777172","Aroma","Ave asada"
"1812","No3","777172","Aroma","Caramelo"
"1813","No3","777172","Sabor","Floral"
"1814","No3","777172","Sabor","Citrico"
"1815","No3","777172","Sabor residual","Largo"
"1816","No3","777172","Sabor residual","Citrico"
"1817","No3","777172","Acidez","Dulce"
"1818","No3","777172","Acidez","Jugosa"
"1819","No3","777172","Cuerpo","suave"
"1820","No3","777172","Cuerpo","delicado"
"1821","No3","777172","Dulzor","Miel"
"1822","No3","777172","Sabor","Naranja"
"1823","No3","777172","Acidez","Jugosa"
"1824","No3","777172","Sabor","Floral"
"1825","No3","777172","Sabor","miel"
"1826","No3","777172","Sabor","pungente"
"1827","No4","777172","Fragancia","Tierra"
"1828","No4","777172","Fragancia","Cacao"
"1829","No4","777172","Fragancia","Madera"
"1830","No4","777172","Fragancia","Bosque"
"1831","No4","777172","Aroma","Chocolate"
"1832","No4","777172","Aroma","leña"
"1833","No4","777172","Aroma","Caramelo"
"1834","No4","777172","Aroma","Cocoa"
"1835","No4","777172","Aroma","miel"
"1836","No4","777172","Aroma","Panela"
"1837","No4","777172","Sabor","Chocolate"
"1838","No4","777172","Sabor","Caramelo"
"1839","No4","777172","Sabor","paja"
"1840","No4","777172","Sabor","Cereza"
"1841","No4","777172","Sabor","Tierra"
"1842","No4","777172","Sabor","Chocolate amargo"
"1843","No4","777172","Sabor residual","Medio"
"1844","No4","777172","Sabor residual","Caramelo"
"1845","No4","777172","Acidez","Media"
"1846","No4","777172","Acidez","Naranja"
"1847","No4","777172","Cuerpo","rugoso"
"1848","No4","777172","Cuerpo","arenoso"
"1849","No4","777172","Cuerpo","seco"
"1850","No4","777172","Dulzor","Caramelo"
"1851","No4","777172","Dulzor","Chocolate"
"1852","No4","777172","Acidez","seca"
"1853","No1","823190","Fragancia","Azúcar"
"1854","No1","823190","Fragancia","Caramelo"
"1855","No1","823190","Fragancia","Caña"
"1856","No1","823190","Aroma","Caramelo"
"1857","No1","823190","Aroma","caña"
"1858","No1","823190","Aroma","Aromatico"
"1859","No1","823190","Aroma","Caramelo"
"1860","No1","823190","Aroma","Especias"
"1861","No1","823190","Aroma","floral"
"1862","No1","823190","Sabor","Chocolate"
"1863","No1","823190","Sabor","Herbal"
"1864","No1","823190","Sabor","Limoncillo"
"1865","No1","823190","Sabor","Aromático"
"1866","No1","823190","Sabor","Chocolate"
"1867","No1","823190","Sabor residual","Medio"
"1868","No1","823190","Sabor residual","Chocolate"
"1869","No1","823190","Acidez","Dulce"
"1870","No1","823190","Acidez","Naranja"
"1871","No1","823190","Cuerpo","rugoso"
"1872","No1","823190","Cuerpo","Chocolate"
"1873","No1","823190","Dulzor","Caramelo"
"1874","No1","823190","Sabor","Chocolate"
"1875","No1","823190","Sabor","Aromático"
"1876","No1","823190","Acidez","Citrica"
"1877","No1","823190","Acidez","Jugosa"
"1878","No2","823190","Fragancia","Chocolate"
"1879","No2","823190","Fragancia","Floral"
"1880","No2","823190","Fragancia","Cítrico"
"1881","No2","823190","Aroma","Limoncillo"
"1882","No2","823190","Aroma","Caña"
"1883","No2","823190","Sabor","Miel"
"1884","No2","823190","Sabor","Limon"
"1885","No2","823190","Sabor","Dulce"
"1886","No2","823190","Acidez","Dulce"
"1887","No2","823190","Acidez","Citrica"
"1888","No2","823190","Cuerpo","Suave"
"1889","No2","823190","Dulzor","Miel"
"1890","No2","823190","Dulzor","Vainilla"
"1891","No2","823190","Sabor","Citrico"
"1892","No2","823190","Sabor","Jugoso"
"1893","No2","823190","Sabor","Panela"
"1894","No2","823190","Sabor","Caña"
"1895","No3","823190","Fragancia","Chocolate"
"1896","No3","823190","Aroma","Chocolate"
"1897","No3","823190","Aroma","Miel"
"1898","No3","823190","Aroma","Cereal"
"1899","No3","823190","Sabor","Cereal"
"1900","No3","823190","Sabor","Dulce"
"1901","No3","823190","Sabor residual","Corto"
"1902","No3","823190","Sabor residual","Ligero"
"1903","No3","823190","Acidez","seca"
"1904","No3","823190","Acidez","Aspera"
"1905","No3","823190","Cuerpo","rugoso"
"1906","No3","823190","Cuerpo","Ligero"
"1907","No3","823190","Dulzor","Caramelo"
"1908","No3","823190","Sabor","ligero"
"1909","No3","823190","Sabor","Caramelo"
"1910","No3","823190","Sabor","floral"
"1911","No4","823190","Fragancia","Cacao"
"1912","No4","823190","Fragancia","madera"
"1913","No4","823190","Fragancia","Floral"
"1914","No4","823190","Aroma","Caramelo"
"1915","No4","823190","Aroma","floral"
"1916","No4","823190","Aroma","Caramelo"
"1917","No4","823190","Aroma","Floral"
"1918","No4","823190","Aroma","Cebolla dulce"
"1919","No4","823190","Sabor","Crispeta"
"1920","No4","823190","Sabor","Panela"
"1921","No4","823190","Sabor","Miel"
"1922","No4","823190","Sabor","Cereal"
"1923","No4","823190","Sabor","Dulce"
"1924","No4","823190","Sabor","caña"
"1925","No4","823190","Sabor","Chocolate"
"1926","No4","823190","Sabor residual","Medio"
"1927","No4","823190","Sabor residual","Caramelo"
"1928","No4","823190","Acidez","Media"
"1929","No4","823190","Acidez","Naranja"
"1930","No4","823190","Cuerpo","Suave"
"1931","No4","823190","Cuerpo","Suave"
"1932","No4","823190","Cuerpo","Terso"
"1933","No4","823190","Dulzor","Caramelo"
"1934","No4","823190","Dulzor","Panela"
"1935","No4","823190","Dulzor","Miel"
"1936","No4","823190","Acidez","Jugosa"
"1937","No1","871037","Fragancia","Piña"
"1938","No1","871037","Fragancia","Miel"
"1939","No1","871037","Aroma","Miel"
"1940","No1","871037","Aroma","Panela"
"1941","No1","871037","Aroma","Seco"
"1942","No1","871037","Sabor","Miel"
"1943","No1","871037","Sabor","Dulce"
"1944","No1","871037","Sabor residual","Medio"
"1945","No1","871037","Sabor residual","Panela"
"1946","No1","871037","Sabor residual","Miel"
"1947","No1","871037","Acidez","Dulce"
"1948","No1","871037","Acidez","Caña"
"1949","No1","871037","Cuerpo","Cremoso"
"1950","No1","871037","Cuerpo","Suave"
"1951","No1","871037","Dulzor","Panela"
"1952","No1","871037","Dulzor","caña"
"1953","No1","871037","Sabor","Frutos secos"
"1954","No1","871037","Sabor","Nuez"
"1955","No2","871037","Fragancia","Miel"
"1956","No2","871037","Fragancia","Cereza"
"1957","No2","871037","Fragancia","Aromático"
"1958","No2","871037","Aroma","Caña"
"1959","No2","871037","Aroma","Cereza"
"1960","No2","871037","Aroma","Miel"
"1961","No2","871037","Aroma","Levadura"
"1962","No2","871037","Aroma","Caramelo"
"1963","No2","871037","Sabor","Caramelo"
"1964","No2","871037","Sabor","Chocolate amargo"
"1965","No2","871037","Sabor","Amargo"
"1966","No2","871037","Sabor residual","Medio"
"1967","No2","871037","Sabor residual","Chocolate"
"1968","No2","871037","Cuerpo","rugoso"
"1969","No2","871037","Cuerpo","aspero"
"1970","No2","871037","Dulzor","Chocolate"
"1971","No2","871037","Sabor","Chocolate"
"1972","No2","871037","Sabor","Caramelo"
"1973","No2","871037","Sabor","Amargo"
"1974","No3","871037","Fragancia","Menta"
"1975","No3","871037","Aroma","fresa"
"1976","No3","871037","Aroma","Caramelo"
"1977","No3","871037","Sabor","Humo"
"1978","No3","871037","Sabor","Amargo"
"1979","No3","871037","Sabor residual","Corto"
"1980","No3","871037","Sabor residual","Amargo"
"1981","No3","871037","Acidez","Seca"
"1982","No3","871037","Acidez","Astringente"
"1983","No3","871037","Cuerpo","rugoso"
"1984","No3","871037","Cuerpo","aspero"
"1985","No3","871037","Sabor","Amargo"
"1986","No3","871037","Sabor","Manchoso"
"1987","No3","871037","Dulzor","Caramelo"
"1988","No3","871037","Cuerpo","aspero"
"1989","No4","871037","Fragancia","Leña"
"1990","No4","871037","Fragancia","Bosque"
"1991","No4","871037","Fragancia","Cacao"
"1992","No4","871037","Aroma","Cebolla"
"1993","No4","871037","Aroma","Miel"
"1994","No4","871037","Aroma","Cacao"
"1995","No4","871037","Aroma","Caramelo"
"1996","No4","871037","Aroma","vainilla"
"1997","No4","871037","Sabor","Cacao"
"1998","No4","871037","Sabor","Chocolate"
"1999","No4","871037","Sabor","Caramelo"
"2000","No4","871037","Sabor","Maní"
"2001","No4","871037","Sabor","Leña"
"2002","No4","871037","Sabor","Amargo"
"2003","No4","871037","Sabor","Chocolate"
"2004","No4","871037","Sabor","Té"
"2005","No4","871037","Sabor","Leña"
"2006","No4","871037","Sabor residual","Medio"
"2007","No4","871037","Sabor residual","CHocolate"
"2008","No4","871037","Acidez","Media"
"2009","No4","871037","Acidez","Naranja"
"2010","No4","871037","Cuerpo","rugoso"
"2011","No4","871037","Cuerpo","aspero"
"2012","No4","871037","Dulzor","Caramelo"
"2013","No4","871037","Sabor","Aromático"
"2014","No1","862129","Fragancia","Caramelo"
"2015","No1","862129","Fragancia","Floral"
"2016","No1","862129","Fragancia","Miel"
"2017","No1","862129","Aroma","Miel"
"2018","No1","862129","Aroma","Papel"
"2019","No1","862129","Aroma","Caña"
"2020","No1","862129","Aroma","Panela"
"2021","No1","862129","Sabor","Dulce"
"2022","No1","862129","Sabor residual","Corto"
"2023","No1","862129","Sabor residual","Cereal"
"2024","No1","862129","Sabor residual","Seco"
"2025","No1","862129","Acidez","Dulce"
"2026","No1","862129","Acidez","Suave"
"2027","No1","862129","Cuerpo","Suave"
"2028","No1","862129","Cuerpo","Ligero"
"2029","No1","862129","Dulzor","Caramelo"
"2030","No1","862129","Sabor","cereal"
"2031","No1","862129","Sabor","tabaco"
"2032","No1","862129","Sabor","ligero"
"2033","No1","862129","Cuerpo","aspero"
"2034","No2","862129","Fragancia","Cereza"
"2035","No2","862129","Fragancia","Melaza"
"2036","No2","862129","Fragancia","Caramelo"
"2037","No2","862129","Fragancia","Chocolate"
"2038","No2","862129","Aroma","Miel"
"2039","No2","862129","Aroma","Caramelo"
"2040","No2","862129","Aroma","Floral"
"2041","No2","862129","Aroma","Caramelo"
"2042","No2","862129","Aroma","Caramelo"
"2043","No2","862129","Aroma","Miel"
"2044","No2","862129","Aroma","Floral"
"2045","No2","862129","Sabor","Frutos rojos"
"2046","No2","862129","Sabor","Cereza"
"2047","No2","862129","Sabor","Madera"
"2048","No2","862129","Sabor","Miel"
"2049","No2","862129","Sabor","Limon"
"2050","No2","862129","Sabor","Mandarina"
"2051","No2","862129","Sabor","Chocolate"
"2052","No2","862129","Sabor residual","Medio"
"2053","No2","862129","Sabor residual","Caramelo"
"2054","No2","862129","Acidez","Dulce"
"2055","No2","862129","Acidez","Naranja"
"2056","No2","862129","Cuerpo","rugoso"
"2057","No2","862129","Cuerpo","Chocolate"
"2058","No2","862129","Dulzor","Caramelo"
"2059","No2","862129","Sabor","Cereza"
"2060","No2","862129","Sabor","Caramelo"
"2061","No2","862129","Sabor","Chocolate"
"2062","No3","862129","Fragancia","Floral"
"2063","No3","862129","Fragancia","Aromático"
"2064","No3","862129","Aroma","Floral"
"2065","No3","862129","Aroma","Floral"
"2066","No3","862129","Sabor","Floral"
"2067","No3","862129","Sabor","Dulce"
"2068","No3","862129","Sabor residual","Medio"
"2069","No3","862129","Sabor residual","Caña"
"2070","No3","862129","Acidez","Media"
"2071","No3","862129","Acidez","limoncillo"
"2072","No3","862129","Cuerpo","Suave"
"2073","No3","862129","Cuerpo","delicado"
"2074","No3","862129","Dulzor","Caña"
"2075","No3","862129","Sabor","Limoncillo"
"2076","No3","862129","Acidez","Aspera"
"2077","No3","862129","Sabor","Naranja"
"2078","No3","862129","Sabor","caña"
"2079","No4","862129","Fragancia","carbón"
"2080","No4","862129","Fragancia","Leña"
"2081","No4","862129","Fragancia","Caramelo"
"2082","No4","862129","Aroma","Mantequilla"
"2083","No4","862129","Aroma","Cebolla"
"2084","No4","862129","Aroma","Caramelo"
"2085","No4","862129","Aroma","Miel"
"2086","No4","862129","Sabor","Caña"
"2087","No4","862129","Sabor","Miel"
"2088","No4","862129","Sabor","Caramelo"
"2089","No4","862129","Sabor","Panela"
"2090","No4","862129","Sabor","Dulce"
"2091","No4","862129","Sabor","Miel"
"2092","No4","862129","Sabor","Chocolate amargo"
"2093","No4","862129","Sabor residual","Corto"
"2094","No4","862129","Sabor residual","Meloso"
"2095","No4","862129","Acidez","Media"
"2096","No4","862129","Acidez","Naranja"
"2097","No4","862129","Cuerpo","Suave"
"2098","No4","862129","Cuerpo","Terso"
"2099","No4","862129","Dulzor","Miel"
"2100","No4","862129","Dulzor","caña"
"2101","No4","862129","Dulzor","Panela"
"2102","No4","862129","Dulzor","Naranja"
"2103","No4","862129","Acidez","Jugosa"
"2104","No4","862129","Cuerpo","Terso"
"2105","No1","394148","Fragancia","Durazno"
"2106","No1","394148","Fragancia","Caramelo"
"2107","No1","394148","Fragancia","Durazno"
"2108","No1","394148","Fragancia","Caramelo"
"2109","No1","394148","Aroma","Caramelo"
"2110","No1","394148","Aroma","Chocolate"
"2111","No1","394148","Aroma","Afrutado"
"2112","No1","394148","Aroma","Miel"
"2113","No1","394148","Aroma","Pino"
"2114","No1","394148","Aroma","Especias"
"2115","No1","394148","Sabor","Naranja"
"2116","No1","394148","Sabor","Caramelo"
"2117","No1","394148","Sabor","Chocolate"
"2118","No1","394148","Sabor","Chocolate"
"2119","No1","394148","Sabor residual","Medio"
"2120","No1","394148","Sabor residual","Chocolate"
"2121","No1","394148","Acidez","Dulce"
"2122","No1","394148","Acidez","Caramelo"
"2123","No1","394148","Acidez","Naanja"
"2124","No1","394148","Cuerpo","Suave"
"2125","No1","394148","Cuerpo","Chocolate"
"2126","No1","394148","Dulzor","Caramelo"
"2127","No1","394148","Sabor","Cítrico"
"2128","No1","394148","Acidez","Jugosa"
"2129","No1","394148","Sabor","Chocolate"
"2130","No1","394148","Sabor","Aromático"
"2131","No2","394148","Fragancia","Panela"
"2132","No2","394148","Fragancia","Malta"
"2133","No2","394148","Fragancia","Banano"
"2134","No2","394148","Aroma","Panela"
"2135","No2","394148","Aroma","Panela"
"2136","No2","394148","Aroma","Caña"
"2137","No2","394148","Aroma","Mantequilla"
"2138","No2","394148","Sabor","Panela"
